,timestamp,app,n_b_written,r_sectors,w_r_d,disk_id,cum_sum,AFR_SSDs,mttf_SDDs,MTTFMes_SSDs,MTTFDia_SSDs
699,2018-03-20,RM,495071851502.1047,11.197570725707257,288.58963714637144,0.0,5.0,0.0029184298847220193,3001614.0,4111.8,125067.25000000001
708,2018-03-21,RM,494682319870.0518,11.240820734341252,288.8841406973156,0.0,5.0,0.002881014116969173,3040596.0,4165.200000000001,126691.50000000001
717,2018-03-22,RM,479471770206.11444,11.957369796903278,273.09833098733156,0.0,5.0,0.0028445455838429813,3079577.9999999995,4218.599999999999,128315.74999999999
726,2018-03-23,RM,498512247549.6586,10.998621112302743,290.10694040140953,0.0,5.0,0.0028089887640449437,3118560.0,4272.0,129940.0
735,2018-03-24,RM,499336597810.91986,11.120763358778627,291.06137404580153,0.0,5.0,0.002774309890414759,3157542.0000000005,4325.400000000001,131564.25000000003
744,2018-03-25,RM,500383939908.10455,11.154632880476264,291.802503052503,0.0,5.0,0.002740476842970677,3196523.9999999995,4378.799999999999,133188.5
753,2018-03-26,RM,502214564737.5941,11.183430143686946,293.014827269948,0.0,5.0,0.0027074590496818734,3235506.0000000005,4432.200000000001,134812.75
762,2018-03-27,RM,500937734379.7531,11.126728460720255,292.2102704345184,0.0,5.0,0.002675227394328518,3274488.0,4485.6,136437.0
771,2018-03-28,RM,503677640627.01825,11.219721329046088,294.82896952993417,0.0,5.0,0.0026437541308658294,3313470.0,4539.0,138061.25
780,2018-03-29,RM,505362473142.77686,10.326319046882253,293.2981587498066,0.0,5.0,0.0026130128037627387,3352451.9999999995,4592.4,139685.49999999997
789,2018-03-30,RM,508359225211.35364,10.75921032177833,294.64573293953055,0.0,5.0,0.0025829781738344313,3391433.9999999995,4645.799999999999,141309.75
798,2018-03-31,RM,509597548553.244,9.833775972504297,294.80549914075925,0.0,5.0,0.002553626149131767,3430416.0,4699.2,142934.0
807,2018-04-01,RM,510897125785.4014,10.318425196850393,294.99590551181103,0.0,5.0,0.002524933720489837,3469398.0,4752.6,144558.25
816,2018-04-02,RM,515146555997.47656,10.219017432646593,297.3378763866878,0.0,5.0,0.0024968789013732834,3508380.0,4806.0,146182.5
825,2018-04-03,RM,510575614843.059,10.938861985472155,299.21125907990313,0.0,5.0,0.0024694406716878627,3547362.0,4859.4,147806.75
834,2018-04-04,RM,511021190328.9841,11.15035654680625,299.3786982248521,0.0,5.0,0.002442598925256473,3586344.0,4912.8,149431.0
843,2018-04-05,RM,512005224201.51514,11.1812927756654,300.2250950570342,0.0,5.0,0.0024163344206838224,3625326.0000000005,4966.200000000001,151055.25
852,2018-04-06,RM,513540278984.7768,11.189411227749886,300.9709417313251,0.0,5.0,0.002390628735357399,3664307.9999999995,5019.599999999999,152679.5
861,2018-04-07,RM,513967088451.44366,10.97710386656558,301.54056103108417,0.0,5.0,0.002365464222353637,3703289.9999999995,5073.0,154303.75
870,2018-04-08,RM,518886434346.76746,11.083857772183764,301.1447451227187,0.0,5.0,0.0023408239700374533,3742272.0,5126.4,155928.0
879,2018-04-09,RM,521203711223.8509,11.081520888749804,303.6081990298858,0.0,5.0,0.0023166917641607786,3781253.9999999995,5179.799999999999,157552.25
888,2018-04-10,RM,518999000475.7213,10.682911782850093,304.58852560148057,0.0,5.0,0.002293052052281587,3820236.0,5233.2,159176.5
897,2018-04-11,RM,520703366020.70306,11.016343363372537,305.5162669925157,0.0,5.0,0.002269889910339349,3859217.9999999995,5286.599999999999,160800.74999999997
906,2018-04-12,RM,521759867484.5252,11.015202189115232,307.34068105807233,0.0,5.0,0.002247191011235955,3898200.0000000005,5340.000000000001,162425.00000000003
915,2018-04-13,RM,523262264277.3355,11.193342453260374,308.37959866220734,0.0,5.0,0.002224941595283124,3937182.0,5393.4,164049.25
924,2018-04-14,RM,524207244998.7583,11.18341937443061,309.0833586395384,0.0,5.0,0.002203128442388191,3976164.0,5446.8,165673.5
933,2018-04-15,RM,525962407681.24786,11.22333942717855,310.41535882980344,0.0,5.0,0.0021817388458601505,4015146.0,5500.2,167297.75
942,2018-04-16,RM,526890914450.48846,11.19519975694972,310.99164641555285,0.0,5.0,0.0021607605877268796,4054128.0000000005,5553.6,168922.00000000003
951,2018-04-17,RM,527926885506.17365,11.191741308638226,311.7545164718385,0.0,5.0,0.002140181915462814,4093110.0000000005,5607.0,170546.25
960,2018-04-18,RM,529019532249.65247,11.025983893025376,312.4830572861267,0.0,5.0,0.00211999152003392,4132092.0,5660.4,172170.5
967,2018-04-19,RM,0.0,8.379310344827585,0.0,0.0,5.0,0.0021001785151737898,4171074.0,5713.8,173794.75
976,2018-04-20,RM,532155361762.94275,10.626462099346803,314.91948959440987,0.0,5.0,0.0020807324178110692,4210056.000000001,5767.200000000001,175419.00000000003
985,2018-04-21,RM,533152751206.48444,10.900759878419453,315.7683538531692,1.0,6.0,0.002473971755489125,3540865.0,4850.5,147536.04166666666
994,2018-04-22,RM,534581243772.9448,10.905290361812101,316.6162967467315,1.0,7.0,0.0028604183929443012,3062489.0476190476,4195.190476190476,127603.71031746033
1003,2018-04-23,RM,534340059209.44446,10.684075083257644,316.6250378443839,0.0,7.0,0.0028350028350028348,3089944.0000000005,4232.8,128747.66666666667
1012,2018-04-24,RM,535497771994.4024,10.872121212121213,317.32060606060605,0.0,7.0,0.00280969030969031,3117781.333333333,4270.9333333333325,129907.55555555555
1021,2018-04-25,RM,538032214877.74133,10.722618866778065,319.28011544888346,0.0,7.0,0.0027848257936753515,3145618.6666666665,4309.066666666667,131067.44444444444
1030,2018-04-26,RM,532716666498.27344,10.251788704521235,317.00289193302893,0.0,7.0,0.0027603974972396027,3173455.9999999995,4347.2,132227.3333333333
1039,2018-04-27,RM,539100365499.7012,10.395631067961165,320.5599211165049,0.0,7.0,0.0027363940407418665,3201293.3333333335,4385.333333333334,133387.22222222225
1048,2018-04-28,RM,542299745884.75366,10.873776009791921,322.6479498164015,0.0,7.0,0.002712804436942368,3229130.666666667,4423.466666666667,134547.11111111112
1057,2018-04-29,RM,542539576653.55194,11.006664647076644,322.6991820660406,0.0,7.0,0.002689618074233459,3256967.9999999995,4461.599999999999,135706.99999999997
1066,2018-04-30,RM,545137565011.0558,11.106067553110194,325.0070304141831,0.0,7.0,0.002666824700723006,3284805.333333333,4499.733333333333,136866.88888888888
1075,2018-05-01,RM,545424169646.4951,11.019105382865808,324.68733889310084,0.0,7.0,0.0026444144091202913,3312642.666666667,4537.866666666667,138026.77777777778
1084,2018-05-02,RM,546526495196.16656,10.864042392127176,325.4667676003028,0.0,7.0,0.0026223776223776225,3340480.0,4576.0,139186.66666666666
1093,2018-05-03,RM,547380153761.9249,10.914129110840438,326.0820770519263,0.0,7.0,0.0026007050800439233,3368317.333333333,4614.133333333333,140346.55555555553
1102,2018-05-04,RM,549099437940.737,11.042392127176381,327.30386071158216,0.0,7.0,0.0025793878252894646,3396154.6666666665,4652.266666666666,141506.44444444444
1111,2018-05-05,RM,550759992854.4116,11.049386456597485,328.4997727617028,0.0,7.0,0.0025584171925635345,3423991.9999999995,4690.4,142666.3333333333
1120,2018-05-06,RM,551412674895.8285,11.124752173249961,328.80585633673934,0.0,7.0,0.0025377847958493118,3451829.3333333335,4728.533333333334,143826.22222222225
1129,2018-05-07,RM,552307006754.7189,10.967326573314018,331.9518905872888,1.0,8.0,0.002877122877122877,3044708.3333333335,4170.833333333333,126862.84722222222
1138,2018-05-08,RM,552095592792.9736,11.125451807228915,329.8918674698795,2.0,10.0,0.003568306303413085,2454946.2,3362.94,102289.425
1147,2018-05-09,RM,550931088534.2162,11.274072943689912,330.4051579429269,0.0,10.0,0.0035410939029248446,2473811.833333334,3388.7833333333338,103075.49305555558
1156,2018-05-10,RM,557608261307.1791,11.134113001215066,333.8388517618469,0.0,10.0,0.0035134291068082447,2493290.6666666665,3415.4666666666667,103887.11111111111
1165,2018-05-11,RM,555831499995.1578,11.143568089277636,332.7225154576987,0.0,10.0,0.0034861932222593436,2512769.5,3442.15,104698.72916666667
1174,2018-05-12,RM,557128344419.1091,11.135623869801085,333.78149487643157,0.0,10.0,0.0034593763513188873,2532248.3333333335,3468.8333333333335,105510.34722222222
1183,2018-05-13,RM,558298122745.7487,11.140660334690185,334.6966681742801,0.0,10.0,0.0034329688982553844,2551727.1666666665,3495.5166666666664,106321.96527777778
1192,2018-05-14,RM,559424174288.7196,10.970734650776889,335.4600995625283,1.0,11.0,0.0037476577139287943,2337460.0,3202.0,97394.16666666667
1201,2018-05-15,RM,562200798152.447,11.05399274047187,337.43488125850854,0.0,11.0,0.0037199445390086907,2354873.8181818184,3225.8545454545456,98119.74242424243
1210,2018-05-16,RM,564194021900.2069,11.236089996959562,338.7959866220736,0.0,11.0,0.0036921837588668347,2372579.6363636367,3250.1090909090913,98857.48484848486
1219,2018-05-17,RM,564668316337.9215,11.174300831443688,339.4228269085412,0.0,11.0,0.0036648342495418955,2390285.4545454546,3274.3636363636365,99595.22727272728
1228,2018-05-18,RM,566192272068.9612,11.178436413125661,340.9445032511719,0.0,11.0,0.0036378869388834995,2407991.2727272725,3298.6181818181817,100332.9696969697
1237,2018-05-19,RM,567462166677.0486,10.889107710952885,342.0515073473716,0.0,11.0,0.0036113330196215765,2425697.090909091,3322.872727272727,101070.71212121211
1246,2018-05-20,RM,568285081597.0975,10.89151515151515,342.7013636363636,0.0,11.0,0.003585163939769246,2443402.9090909087,3347.1272727272726,101808.45454545454
1255,2018-05-21,RM,569329528657.0062,10.87774247238614,343.8270540172492,0.0,11.0,0.0035593713934399707,2461108.727272727,3371.3818181818183,102546.19696969698
1264,2018-05-22,RM,571382579900.7462,11.394822006472491,346.49899830482354,0.0,11.0,0.0035339473120582564,2478814.5454545454,3395.636363636364,103283.9393939394
1273,2018-05-23,RM,570665377065.2633,10.992296072507553,344.94954682779456,0.0,11.0,0.003508883855944368,2496520.3636363638,3419.8909090909096,104021.68181818182
1282,2018-05-24,RM,571234683546.0983,11.254124413500833,345.20463145149085,4.0,15.0,0.004751145553983572,1843765.8666666667,2525.7066666666665,76823.57777777777
1291,2018-05-25,RM,572158364169.6002,10.912669683257919,346.44539969834085,0.0,15.0,0.00472027972027972,1855822.2222222222,2542.222222222222,77325.92592592593
1300,2018-05-26,RM,569273269367.0217,11.124178008869858,344.73130448080747,0.0,15.0,0.0046875,1868800.0,2560.0,77866.66666666667
1309,2018-05-27,RM,574515226123.9263,10.990648567119155,348.3610859728507,0.0,15.0,0.004655172413793103,1881777.777777778,2577.777777777778,78407.40740740742
1318,2018-05-28,RM,575940308939.1207,10.999849079384244,349.3807727135527,0.0,15.0,0.004623287671232877,1894755.5555555555,2595.5555555555557,78948.14814814815
1327,2018-05-29,RM,575790053770.6959,10.802799939786242,349.56390185157306,1.0,16.0,0.004897959183673469,1788500.0,2450.0,74520.83333333334
1336,2018-05-30,RM,577207026690.5721,11.005280627640314,350.5822269161135,1.0,17.0,0.005169565114558239,1694533.2549019607,2321.2784313725488,70605.5522875817
1345,2018-05-31,RM,565216590748.28,10.694371152154794,343.12943418352387,1.0,18.0,0.005437601010991003,1611004.5555555555,2206.855555555556,67125.18981481482
1354,2018-06-01,RM,565959593874.3967,10.777794182784586,344.00191938579655,0.0,18.0,0.005402025759659872,1621613.888888889,2221.388888888889,67567.24537037038
1363,2018-06-02,RM,568530819495.5488,10.73228462216995,345.731843575419,0.0,18.0,0.005366250754629012,1632424.648148148,2236.198148148148,68017.69367283951
1372,2018-06-03,RM,568602229569.9288,10.741797851993526,346.10725319994117,0.0,18.0,0.005330946473348559,1643235.4074074072,2251.0074074074073,68468.14197530864
1381,2018-06-04,RM,570925374868.0321,10.579296127227213,347.5784126049183,0.0,18.0,0.005296103685941051,1654046.1666666667,2265.8166666666666,68918.59027777778
1390,2018-06-05,RM,572067869732.4513,10.737941176470589,348.61279411764707,0.0,18.0,0.005261713402266109,1664856.925925926,2280.6259259259264,69369.03858024692
1399,2018-06-06,RM,573254915162.2373,10.726244676163901,349.3696578058452,0.0,18.0,0.005227766864186972,1675667.6851851856,2295.4351851851857,69819.48688271607
1408,2018-06-07,RM,574410412362.6207,10.72185527667694,350.47424042272127,0.0,18.0,0.005194255538134492,1686478.4444444447,2310.244444444445,70269.9351851852
1417,2018-06-08,RM,575837368325.473,10.731746731306009,351.64889084765684,0.0,18.0,0.005161171107955291,1697289.203703704,2325.053703703704,70720.38348765433
1426,2018-06-09,RM,576898390598.7465,10.729475693934498,352.5630782787487,1.0,19.0,0.0054134224384777205,1618199.9649122807,2216.7122807017545,67424.9985380117
1435,2018-06-10,RM,577830848115.1896,10.726471883717515,353.4616062252239,0.0,19.0,0.00538004851482345,1628238.1052631577,2230.463157894737,67843.25438596492
1444,2018-06-11,RM,578932510245.6022,10.727099236641221,354.41103934233706,0.0,19.0,0.0053464232116058035,1638478.5964912279,2244.491228070175,68269.94152046782
1453,2018-06-12,RM,578722970294.5215,10.530247546506518,354.47517211073676,0.0,19.0,0.00531321561401819,1648719.087719298,2258.5192982456138,68696.62865497074
1462,2018-06-13,RM,580672319731.7742,10.725205399061032,355.9743251173709,0.0,19.0,0.005280417986771163,1658959.5789473685,2272.547368421053,69123.3157894737
1471,2018-06-14,RM,571853415547.579,10.741930876892317,349.46529562982005,1.0,20.0,0.005524234509892982,1585740.066666667,2172.246666666667,66072.50277777779
1480,2018-06-15,RM,573043854002.6451,10.742502142245073,350.434304484433,0.0,20.0,0.005491236901111976,1595269.0,2185.2999999999997,66469.54166666666
1489,2018-06-16,RM,573997346548.4023,10.759187759187759,351.2202202202202,1.0,21.0,0.005730854511342316,1528567.857142857,2093.9285714285716,63690.32738095238
1498,2018-06-17,RM,576262815447.9904,10.767029192902118,352.84616485403546,0.0,21.0,0.005697043867237778,1537639.5555555555,2106.3555555555554,64068.31481481481
1507,2018-06-18,RM,577307444951.3873,10.778398510242086,353.76106574989257,0.0,21.0,0.0056629298321046176,1546902.4444444445,2119.0444444444443,64454.26851851852
1516,2018-06-19,RM,577217239569.2067,10.791338018069698,353.91352359099386,0.0,21.0,0.005629221916437328,1556165.3333333333,2131.733333333333,64840.22222222222
1525,2018-06-20,RM,581174026122.4563,10.822979580097785,356.64797238999137,0.0,21.0,0.005595912911014621,1565428.2222222225,2144.4222222222224,65226.175925925934
1534,2018-06-21,RM,585906906564.1398,11.063207408496252,359.40908422754666,0.0,21.0,0.005562995776243948,1574691.111111111,2157.111111111111,65612.12962962962
1543,2018-06-22,RM,598583065286.6862,11.06031746031746,368.86485260770974,1.0,22.0,0.005793819048496899,1511956.090909091,2071.1727272727276,62998.170454545456
1552,2018-06-23,RM,600157603209.9265,11.072185230024212,370.38423123486683,0.0,22.0,0.005760854701352056,1520607.6969696968,2083.0242424242424,63358.654040404035
1561,2018-06-24,RM,601627999506.1637,10.902922913827048,371.53824019385127,0.0,22.0,0.005727554963193951,1529448.4393939395,2095.1348484848486,63727.018308080806
1570,2018-06-25,RM,593535891833.5123,10.945201377451715,365.05419973049857,0.0,22.0,0.0056946379806468595,1538289.1818181816,2107.2454545454543,64095.38257575757
1579,2018-06-26,RM,595011425417.6224,11.02723619586248,367.8449173984224,0.0,22.0,0.005662097192186021,1547129.9242424238,2119.35606060606,64463.74684343433
1588,2018-06-27,RM,596887777580.3359,10.710329341317365,369.5946107784431,0.0,22.0,0.005629926185412235,1555970.6666666667,2131.4666666666667,64832.11111111112
1597,2018-06-28,RM,596929818452.1097,10.683589667015081,369.9156338659101,0.0,22.0,0.005598118692839285,1564811.4090909092,2143.577272727273,65200.47537878788
1606,2018-06-29,RM,598167678053.3444,10.688377651628324,371.2033164027487,0.0,22.0,0.005566668587823335,1573652.1515151514,2155.6878787878786,65568.83964646464
1615,2018-06-30,RM,599472573192.4285,10.680698611733094,372.2209284967906,0.0,22.0,0.005535569880628791,1582492.8939393938,2167.798484848485,65937.20391414141
1624,2018-07-01,RM,600987088524.9504,10.6838883081977,373.4890249365387,1.0,23.0,0.005755035656199174,1522145.2173913044,2085.1304347826085,63422.717391304344
1633,2018-07-02,RM,602332406636.4323,10.6838883081977,374.6407346573092,0.0,23.0,0.005723956000199095,1530410.0869565215,2096.452173913043,63767.08695652173
1642,2018-07-03,RM,604040584461.5367,10.701465749326951,375.9717319772659,0.0,23.0,0.005692505692505693,1538865.3913043477,2108.0347826086954,64119.39130434782
1651,2018-07-04,RM,600530840668.2026,10.460818713450292,374.4293859649123,0.0,23.0,0.005661399104022056,1547320.6956521736,2119.6173913043476,64471.695652173905
1660,2018-07-05,RM,600946553046.1967,10.4563787812363,375.2829168493351,0.0,23.0,0.00563063063063063,1555776.0,2131.2000000000003,64824.0
1669,2018-07-06,RM,602717314593.2365,10.460964912280701,376.6230994152047,0.0,23.0,0.0056001947893839785,1564231.3043478262,2142.782608695652,65176.30434782609
1678,2018-07-07,RM,604181879206.1815,10.474747474747474,377.7667984189723,0.0,23.0,0.005570086215247506,1572686.608695652,2154.365217391304,65528.608695652176
1687,2018-07-08,RM,605275455471.7115,10.473214285714286,378.7078454332553,0.0,23.0,0.005540299657946717,1581141.913043478,2165.9478260869564,65880.91304347826
1696,2018-07-09,RM,606719303279.8711,10.47949619214997,379.98828353837143,1.0,24.0,0.005750431282346176,1523364.0,2086.7999999999997,63473.5
1705,2018-07-10,RM,607932259332.1749,10.47314503146495,381.07039367774036,2.0,26.0,0.006197448319836006,1413484.9615384615,1936.2807692307692,58895.20673076923
1714,2018-07-11,RM,608427891431.2572,11.00259104649489,380.1311357420469,0.0,26.0,0.006166373500405163,1420608.0769230768,1946.0384615384614,59192.0032051282
1723,2018-07-12,RM,610716415022.9984,10.801938657407407,382.0975115740741,1.0,27.0,0.006370015315561516,1375192.9259259256,1883.8259259259257,57299.705246913574
1732,2018-07-13,RM,612059439176.5115,10.792735658691265,382.9613721533583,1.0,28.0,0.00657235853780671,1332854.857142857,1825.8285714285714,55535.619047619046
1741,2018-07-14,RM,613089448382.252,10.806977079429148,383.88208159146603,0.0,28.0,0.006539123484989533,1339629.0833333333,1835.1083333333333,55817.87847222222
1750,2018-07-15,RM,614505366393.3263,10.8664735698769,385.0273714699493,0.0,28.0,0.006505416662901958,1346570.1666666667,1844.6166666666666,56107.090277777774
1759,2018-07-16,RM,616128934800.0933,10.932802829354554,387.19056742815036,0.0,28.0,0.006472055551810153,1353511.25,1854.125,56396.302083333336
1768,2018-07-17,RM,614218032698.9465,10.829004960606945,385.57624398073835,0.0,28.0,0.006439034860219285,1360452.3333333333,1863.6333333333332,56685.51388888888
1777,2018-07-18,RM,615112119074.4651,10.79787698124182,386.12752653773447,0.0,28.0,0.00640634940407604,1367393.4166666665,1873.1416666666664,56974.72569444444
1786,2018-07-19,RM,616018879875.8315,10.789106753812636,386.92490922294843,1.0,29.0,0.006601636750628863,1326943.6551724137,1817.7310344827586,55289.31896551724
1795,2018-07-20,RM,617128001938.3998,10.795613015688554,387.9026728646136,0.0,29.0,0.00656928519381279,1333478.4137931035,1826.6827586206898,55561.60057471265
1804,2018-07-21,RM,618323837974.4707,10.801742919389978,388.8472040668119,1.0,30.0,0.0067618332081141996,1295506.6666666667,1774.6666666666667,53979.444444444445
1813,2018-07-22,RM,619262849204.1868,10.799767678234355,389.66400464643533,0.0,30.0,0.006729034850792999,1301821.1666666665,1783.3166666666666,54242.54861111111
1822,2018-07-23,RM,625507117449.4757,11.009505703422054,395.18821292775664,0.0,30.0,0.006695722797076201,1308297.8888888888,1792.1888888888889,54512.41203703704
1831,2018-07-24,RM,622987058384.6292,10.83084004602992,392.53739930955123,0.0,30.0,0.006662738940932969,1314774.611111111,1801.061111111111,54782.275462962956
1840,2018-07-25,RM,625751270297.1964,10.789260969976905,394.780311778291,0.0,30.0,0.006630078455928395,1321251.3333333333,1809.9333333333334,55052.13888888889
1849,2018-07-26,RM,626511149037.3328,10.945847851335657,395.77105110336817,0.0,30.0,0.0065977366098019154,1327728.0555555555,1818.8055555555554,55322.00231481481
1858,2018-07-27,RM,638296520022.3606,11.790787623066104,404.39943741209566,0.0,30.0,0.006565708762181518,1334204.7777777775,1827.6777777777775,55591.86574074073
1867,2018-07-28,RM,634576554209.4247,9.85434078117005,398.52413440218317,1.0,31.0,0.006751790041109689,1297433.7096774194,1777.3064516129032,54059.73790322581
1876,2018-07-29,RM,629056660562.4226,10.921718972895864,401.6059201141227,0.0,31.0,0.006720171111453676,1303538.23655914,1785.6688172043014,54314.093189964166
1885,2018-07-30,RM,632251453337.2443,10.966283970353146,400.4647580293562,0.0,31.0,0.00668801718269074,1309805.247311828,1794.2537634408602,54575.21863799283
1894,2018-07-31,RM,632442118691.6022,10.89047619047619,400.25440115440114,1.0,32.0,0.006870884626395648,1274945.0,1746.5000000000002,53122.708333333336
1903,2018-08-01,RM,633832138286.2023,10.931498913830557,401.68979000724113,1.0,33.0,0.007052902108924593,1242041.909090909,1701.4272727272726,51751.74621212121
1912,2018-08-02,RM,634768225110.1013,10.910549132947978,402.0952312138728,0.0,33.0,0.007020513135687373,1247772.0404040404,1709.2767676767676,51990.50168350168
1921,2018-08-03,RM,636275421716.0942,10.982981818181818,404.25483636363634,0.0,33.0,0.006987552980120765,1253657.7575757576,1717.3393939393939,52235.739898989894
1930,2018-08-04,RM,636220243107.8914,10.924623842592593,403.9655671296296,1.0,34.0,0.007165655435009144,1222498.0784313725,1674.6549019607844,50937.41993464052
1939,2018-08-05,RM,637473739417.6184,10.847734838616297,404.9852366478506,0.0,34.0,0.007133220468379844,1228056.8137254904,1682.2696078431372,51169.03390522876
1948,2018-08-06,RM,638028005770.9469,10.89600461560652,405.3311697677773,1.0,35.0,0.007309025602472537,1198518.1714285717,1641.8057142857147,49938.257142857154
1957,2018-08-07,RM,626863198791.8744,10.225568727971805,400.31704581864784,0.0,35.0,0.007276255154014067,1203916.0,1649.2,50163.16666666667
1966,2018-08-08,RM,644598680751.6792,11.76346932419807,411.4493927125506,0.0,35.0,0.007242877836793819,1209464.0,1656.8,50394.333333333336
1975,2018-08-09,RM,640654630163.4102,11.024895668441502,407.6157720535329,0.0,35.0,0.0072098053352559486,1215012.0,1664.3999999999999,50625.5
1984,2018-08-10,RM,641495071557.1986,11.056546762589928,408.1779856115108,1.0,36.0,0.007382091592617909,1186655.5555555555,1625.5555555555554,49443.981481481474
1993,2018-08-11,RM,642592509453.1307,11.08160621761658,408.95020149683364,0.0,36.0,0.007349609466932144,1191900.064814815,1632.739814814815,49662.50270061729
2002,2018-08-12,RM,643312853089.8918,11.106453471622011,409.54004609622586,1.0,37.0,0.007519739315703722,1164934.0,1595.8,48538.91666666667
2011,2018-08-13,RM,643636273310.4397,11.110679332181922,409.82800805987335,1.0,38.0,0.007689307029308176,1139244.403508772,1560.6087719298246,47468.5168128655
2020,2018-08-14,RM,644248972555.4893,11.616592251188248,410.14201353881606,0.0,38.0,0.00765593939719551,1144209.684210526,1567.4105263157892,47675.403508771924
2029,2018-08-15,RM,644659451305.8795,11.6139896373057,410.49870466321244,0.0,38.0,0.00762191299987464,1149317.7631578946,1574.4078947368419,47888.24013157894
2038,2018-08-16,RM,643930992283.4913,11.66863990759457,410.3927230724805,1.0,39.0,0.007787876871669767,1124825.1794871795,1540.8564102564103,46867.71581196581
2047,2018-08-17,RM,647387882310.3413,11.768077986323295,412.3400261894369,1.0,40.0,0.007953375545137616,1101419.1333333333,1508.7933333333333,45892.46388888889
2056,2018-08-18,RM,602027914232.8672,10.785396406790836,378.2366902917422,0.0,40.0,0.007919485233459827,1106132.4999999998,1515.2499999999998,46088.85416666666
2065,2018-08-19,RM,612573912879.8582,10.929669228199131,385.09689274974943,0.0,40.0,0.007884902328510218,1110983.9583333335,1521.8958333333335,46290.99826388889
2074,2018-08-20,RM,607832823837.4479,10.388785046728971,379.08513169073916,0.0,40.0,0.007850620144473217,1115835.4166666667,1528.5416666666667,46493.14236111112
2083,2018-08-21,RM,609141453042.0095,10.55929896205547,379.5416028586013,0.0,40.0,0.007816634775882425,1120686.875,1535.1874999999998,46695.28645833333
2092,2018-08-22,RM,608785927166.2153,11.249775381850853,375.4513926325247,1.0,41.0,0.007977515944222247,1098086.1788617885,1504.2276422764228,45753.59078590786
2101,2018-08-23,RM,604662062583.4753,11.236354001059883,373.2995937113584,0.0,41.0,0.007944273825555372,1102681.024390244,1510.5219512195122,45945.04268292683
2110,2018-08-24,RM,573181861363.2432,11.84414247477867,336.99979411159154,0.0,41.0,0.007910323937411975,1107413.5609756096,1517.0048780487803,46142.23170731706
2119,2018-08-25,RM,570123373616.3181,12.03744085579099,337.2579716107797,1.0,42.0,0.008068776715815762,1085666.4285714286,1487.2142857142858,45236.10119047619
2128,2018-08-26,RM,572983327568.9186,11.914564686737185,337.34255492270137,1.0,43.0,0.0082269183919457,1064797.2403100773,1458.626356589147,44366.551679586555
2137,2018-08-27,RM,570426110375.6636,12.40966921119593,330.2811704834606,0.0,43.0,0.008193233278500066,1069174.9767441861,1464.6232558139536,44548.95736434109
2146,2018-08-28,RM,571996907490.0925,12.28052874527906,331.69303399076796,0.0,43.0,0.008158807928590403,1073686.2635658914,1470.8031007751938,44736.92764857881
2155,2018-08-29,RM,567590946894.6698,12.643844492440605,327.5876889848812,0.0,43.0,0.008124670656922661,1078197.5503875967,1476.982945736434,44924.89793281654
2164,2018-08-30,RM,568726290179.7556,11.465590484282073,326.42565845369586,0.0,43.0,0.008090817862518817,1082708.8372093022,1483.1627906976742,45112.86821705426
2173,2018-08-31,RM,586425188325.8918,11.438511667017028,352.4786630229136,0.0,43.0,0.008057246004168116,1087220.1240310078,1489.3426356589146,45300.83850129198
2182,2018-09-01,RM,601502115869.5063,11.923867069486406,354.2775427995972,0.0,43.0,0.008023951599192215,1091731.410852713,1495.522480620155,45488.80878552971
2191,2018-09-02,RM,602107063079.4581,11.933682725257004,354.4934489014312,0.0,43.0,0.007990931222240807,1096242.6976744183,1501.7023255813951,45676.779069767435
2200,2018-09-03,RM,603580992431.8699,12.142396777442094,358.4978851963746,0.0,43.0,0.007958181504116868,1100753.984496124,1507.8821705426358,45864.749354005166
2209,2018-09-04,RM,604793266391.0172,11.231138683209926,361.930558335001,0.0,43.0,0.007925699130630678,1105265.2713178294,1514.0620155038757,46052.71963824289
2218,2018-09-05,RM,630158550950.9893,11.678008458285275,373.73856209150324,0.0,43.0,0.007893480841481773,1109776.5581395347,1520.2418604651161,46240.68992248061
2227,2018-09-06,RM,606845192449.6161,12.324839247439867,351.28673493688973,0.0,43.0,0.007861523429168082,1114287.8449612402,1526.4217054263563,46428.660206718334
2236,2018-09-07,RM,635082122110.6431,11.741623087352314,374.78055394150687,0.0,43.0,0.007829823737921434,1118799.131782946,1532.6015503875972,46616.63049095608
2245,2018-09-08,RM,636948009231.504,11.438628488053984,387.7623563742477,0.0,43.0,0.0077983786626687375,1123310.4186046512,1538.7813953488373,46804.6007751938
2254,2018-09-09,RM,638179344740.2823,10.900457456541629,386.08673376029276,0.0,43.0,0.007767185148018063,1127821.7054263565,1544.9612403100775,46992.571059431524
2263,2018-09-10,RM,776086410972.6855,13.327619047619047,484.28449096098956,0.0,43.0,0.007736240187268987,1132332.992248062,1551.141085271318,47180.541343669254
2272,2018-09-11,RM,639721372208.0797,10.989669802619442,387.119741697417,0.0,43.0,0.007705540821446492,1136844.2790697673,1557.320930232558,47368.51162790697
2281,2018-09-12,RM,641158708840.5049,10.69773438939031,387.9108327192336,0.0,43.0,0.00767508413835777,1141355.5658914729,1563.5007751937985,47556.4819121447
2290,2018-09-13,RM,666313189338.7085,10.7787109375,405.759375,0.0,43.0,0.007644867271671322,1145866.8527131784,1569.6806201550387,47744.45219638243
2299,2018-09-14,RM,667265185532.9342,12.187431293514107,408.69530963722974,0.0,43.0,0.00761488740001771,1150378.1395348837,1575.8604651162789,47932.42248062015
