,0
360,5458.0
361,5461.0
362,5461.0
363,5466.0
364,5470.0
365,5470.0
366,5471.0
367,5476.0
368,5479.0
369,5480.0
370,5482.0
371,5484.0
372,5491.0
373,5494.0
374,5506.0
375,5510.0
376,5517.0
377,5522.0
378,5530.0
379,5538.0
380,5542.0
381,5544.0
382,5544.0
383,5548.0
384,5553.0
385,5554.0
386,5555.0
387,5572.0
388,5582.0
389,5595.0
390,5599.0
391,5601.0
392,5605.0
393,5608.0
394,5608.0
395,5610.0
396,5620.0
397,5631.0
398,5644.0
399,5650.0
400,5650.0
401,5651.0
402,5652.0
403,5669.0
404,5673.0
405,5682.0
406,5693.0
407,5723.0
408,5726.0
409,5726.0
410,5727.0
411,5727.0
412,5727.0
413,5727.0
414,5727.0
415,5727.0
416,5727.0
417,5754.0
418,5754.0
419,5754.0
420,5754.0
421,5781.0
422,5785.0
423,5797.0
424,5804.0
425,5808.0
426,5811.0
427,5819.0
428,5819.0
429,5835.0
430,5842.0
431,5853.0
432,5856.0
433,5870.0
434,5886.0
435,5893.0
436,5896.0
437,5921.0
438,5922.0
439,5936.0
440,5949.0
441,5964.0
442,5967.0
443,5975.0
444,5981.0
445,5982.0
446,5983.0
447,5983.0
448,5984.0
449,5990.0
450,5991.0
451,5991.0
452,5991.0
453,5991.0
454,5992.0
455,5992.0
456,6001.0
457,6011.0
458,6011.0
459,6031.0
460,6041.0
461,6044.0
462,6060.0
463,6061.0
464,6069.0
465,6069.0
466,6069.0
467,6070.0
468,6075.0
469,6090.0
470,6090.0
471,6090.0
472,6090.0
473,6098.0
474,6099.0
475,6106.0
476,6109.0
477,6118.0
478,6121.0
479,6123.0
480,6131.0
481,6136.0
482,6140.0
483,6145.0
484,6155.0
485,6162.0
486,6165.0
487,6170.0
488,6171.0
489,6172.0
490,6179.0
491,6196.0
492,6198.0
493,6202.0
494,6204.0
495,6207.0
496,6211.0
497,6211.0
498,6225.0
499,6227.0
500,6233.0
501,6237.0
502,6241.0
503,6245.0
504,6246.0
505,6263.0
506,6264.0
507,6267.0
508,6267.0
509,6278.0
510,6278.0
511,6291.0
512,6293.0
513,6347.0
514,6356.0
515,6357.0
516,6364.0
517,6365.0
518,6367.0
519,6373.0
520,6382.0
521,6389.0
522,6390.0
523,6390.0
524,6409.0
525,6410.0
526,6411.0
527,6412.0
528,6425.0
529,6428.0
530,6433.0
531,6433.0
532,6433.0
533,6434.0
534,6438.0
535,6443.0
536,6447.0
537,6453.0
538,6453.0
539,6454.0
540,6455.0
541,6461.0
542,6470.0
543,6470.0
544,6478.0
545,6496.0
546,6499.0
547,6499.0
548,6502.0
549,6513.0
550,6514.0
551,6514.0
552,6542.0
553,6544.0
554,6552.0
555,6552.0
556,6558.0
557,6574.0
558,6593.0
559,6600.0
560,6626.0
561,6640.0
562,6676.0
563,6700.0
564,6707.0
565,6707.0
566,6714.0
567,6736.0
568,6751.0
569,6755.0
570,6766.0
571,6766.0
572,6782.0
573,6789.0
574,6792.0
575,6804.0
576,6804.0
577,6817.0
578,6826.0
579,6826.0
580,6826.0
581,6826.0
582,6826.0
583,6826.0
584,6828.0
585,6829.0
586,6829.0
587,6853.0
588,6853.0
589,6853.0
590,6853.0
591,6853.0
592,6874.0
593,6882.0
594,6900.0
595,6902.0
596,6915.0
597,6937.0
598,6945.0
599,6971.0
600,6974.0
601,6976.0
602,7012.0
603,7025.0
604,7054.0
605,7072.0
606,7072.0
607,7073.0
608,7076.0
609,7078.0
610,7078.0
611,7082.0
612,7082.0
613,7084.0
614,7084.0
615,7097.0
616,7119.0
617,7122.0
618,7123.0
619,7127.0
620,7138.0
621,7139.0
622,7139.0
623,7139.0
624,7149.0
625,7152.0
626,7167.0
627,7188.0
628,7194.0
629,7221.0
630,7228.0
631,7237.0
632,7237.0
633,7271.0
634,7288.0
635,7307.0
636,7308.0
637,7308.0
638,7319.0
639,7328.0
640,7332.0
641,7339.0
642,7404.0
643,7404.0
644,7404.0
645,7410.0
646,7434.0
647,7439.0
648,7506.0
649,7551.0
650,7607.0
651,7612.0
652,7683.0
653,7777.0
654,7781.0
655,7810.0
656,7810.0
657,7810.0
658,7810.0
659,7810.0
660,7810.0
661,7810.0
662,7810.0
663,7810.0
664,7810.0
665,7810.0
666,7810.0
667,7810.0
668,7810.0
669,7810.0
670,7810.0
671,7810.0
672,7810.0
673,7810.0
674,7810.0
675,7810.0
676,7810.0
677,7810.0
678,7810.0
679,7810.0
680,7810.0
681,7810.0
682,7810.0
683,7810.0
684,7810.0
685,7810.0
686,7810.0
687,7810.0
688,7810.0
689,7810.0
690,7810.0
691,7810.0
692,7810.0
693,7810.0
694,7810.0
695,7810.0
696,7810.0
697,7810.0
698,7810.0
699,7810.0
700,7810.0
701,7810.0
702,7810.0
703,7810.0
704,7810.0
705,7810.0
706,7811.0
707,7811.0
708,7811.0
709,7811.0
710,7811.0
711,7811.0
712,7811.0
713,7811.0
714,7811.0
715,7811.0
716,7811.0
717,7811.0
718,7811.0
719,7811.0
720,7811.0
721,7811.0
722,7811.0
723,7811.0
724,7811.0
