,0
0,424.0
1,542.0
2,968.0
3,1569.0
4,1569.0
5,1569.0
6,1837.0
7,1889.0
8,1909.0
9,2029.0
10,2187.0
11,2232.0
12,2388.0
13,2398.0
14,2404.0
15,2452.0
16,2501.0
17,2608.0
18,2740.0
19,2747.0
20,2778.0
21,2991.0
22,3084.0
23,3160.0
24,3167.0
25,3172.0
26,3440.0
27,3452.0
28,3508.0
29,3584.0
30,3610.0
31,3639.0
32,3669.0
33,3689.0
34,3761.0
35,3939.0
36,4115.0
37,4118.0
38,4134.0
39,4238.0
40,4287.0
41,4287.0
42,4288.0
43,4288.0
44,4306.0
45,4325.0
46,4380.0
47,4516.0
48,4578.0
49,4605.0
50,4772.0
51,4779.0
52,4784.0
53,4818.0
54,4909.0
55,4910.0
56,5080.0
57,5236.0
58,5248.0
59,5249.0
60,5283.0
61,5329.0
62,5421.0
63,5464.0
64,5488.0
65,5657.0
66,5713.0
67,5731.0
68,5755.0
69,5812.0
70,5897.0
71,5943.0
72,5997.0
73,6032.0
74,6083.0
75,6168.0
76,6173.0
77,6206.0
78,6244.0
79,6324.0
80,6484.0
81,6542.0
82,6544.0
83,6555.0
84,6661.0
85,6926.0
86,6941.0
87,6952.0
88,6979.0
89,6985.0
90,7024.0
91,7036.0
92,7038.0
93,7092.0
94,7094.0
95,7123.0
96,7446.0
97,7454.0
98,7454.0
99,7454.0
100,7454.0
101,7458.0
102,7643.0
103,7646.0
104,7673.0
105,7673.0
106,7673.0
107,7675.0
108,7786.0
109,7811.0
110,7813.0
111,7862.0
112,7870.0
113,7959.0
114,7960.0
115,7997.0
116,8020.0
117,8102.0
118,8117.0
119,8165.0
120,8306.0
121,8306.0
122,8306.0
123,8306.0
124,8306.0
125,8306.0
126,8306.0
127,8306.0
128,8306.0
129,8306.0
130,8306.0
131,8333.0
132,8492.0
133,8663.0
134,8825.0
135,8827.0
136,9131.0
137,9134.0
138,9179.0
139,9240.0
140,9245.0
141,9250.0
142,9269.0
143,9269.0
144,9269.0
145,9288.0
146,9292.0
147,9292.0
148,9292.0
149,9292.0
150,9292.0
151,9292.0
152,9292.0
153,9292.0
154,9292.0
155,9292.0
156,9292.0
157,9292.0
158,9509.0
159,9640.0
160,9665.0
161,9787.0
162,9875.0
163,9947.0
164,9947.0
165,9978.0
166,9978.0
167,9978.0
168,10164.0
169,10278.0
170,10324.0
171,10331.0
172,10331.0
173,10331.0
174,10331.0
175,10331.0
176,10331.0
177,10522.0
178,10523.0
179,10523.0
180,10523.0
181,10523.0
182,10523.0
183,10523.0
184,10523.0
185,10523.0
186,10524.0
187,10524.0
188,10524.0
189,10524.0
190,10524.0
191,10580.0
192,10635.0
193,11608.0
194,11879.0
195,11885.0
196,11885.0
197,11942.0
198,12047.0
199,12047.0
200,12047.0
201,12059.0
202,12122.0
203,12222.0
204,12282.0
205,12347.0
206,12821.0
207,12959.0
208,13262.0
209,13307.0
210,13337.0
211,13436.0
212,13449.0
213,13511.0
214,13572.0
215,13580.0
216,13889.0
217,13978.0
218,14233.0
219,14561.0
220,14726.0
221,14786.0
222,15106.0
223,15730.0
224,15765.0
225,15839.0
226,15954.0
227,16399.0
228,16948.0
229,17247.0
230,17358.0
231,17444.0
