,0
386,4359.0
387,4364.0
388,4364.0
389,4364.0
390,4365.0
391,4369.0
392,4372.0
393,4375.0
394,4379.0
395,4379.0
396,4379.0
397,4379.0
398,4401.0
399,4420.0
400,4444.0
401,4449.0
402,4449.0
403,4449.0
404,4449.0
405,4449.0
406,4462.0
407,4468.0
408,4481.0
409,4492.0
410,4492.0
411,4497.0
412,4499.0
413,4504.0
414,4531.0
415,4540.0
416,4559.0
417,4573.0
418,4575.0
419,4575.0
420,4582.0
421,4583.0
422,4594.0
423,4597.0
424,4602.0
425,4606.0
426,4612.0
427,4612.0
428,4617.0
429,4628.0
430,4636.0
431,4636.0
432,4642.0
433,4651.0
434,4655.0
435,4655.0
436,4655.0
437,4656.0
438,4658.0
439,4658.0
440,4660.0
441,4665.0
442,4669.0
443,4684.0
444,4688.0
445,4689.0
446,4690.0
447,4692.0
448,4698.0
449,4698.0
450,4698.0
451,4699.0
452,4701.0
453,4718.0
454,4721.0
455,4722.0
456,4725.0
457,4732.0
458,4737.0
459,4737.0
460,4737.0
461,4737.0
462,4737.0
463,4737.0
464,4737.0
465,4742.0
466,4748.0
467,4756.0
468,4756.0
469,4761.0
470,4761.0
471,4761.0
472,4761.0
473,4761.0
474,4761.0
475,4767.0
476,4777.0
477,4780.0
478,4790.0
479,4796.0
480,4799.0
481,4804.0
482,4807.0
483,4808.0
484,4810.0
485,4815.0
486,4821.0
487,4821.0
488,4828.0
489,4828.0
490,4828.0
491,4833.0
492,4834.0
493,4884.0
494,4884.0
495,4884.0
496,4887.0
497,4898.0
498,4900.0
499,4900.0
500,4905.0
501,4912.0
502,4920.0
503,4921.0
504,4923.0
505,4924.0
506,4924.0
507,4930.0
508,4931.0
509,4948.0
510,4972.0
511,4972.0
512,4982.0
513,4996.0
514,4996.0
515,4999.0
516,5015.0
517,5023.0
518,5025.0
519,5028.0
520,5080.0
521,5088.0
522,5091.0
523,5092.0
524,5098.0
525,5114.0
526,5115.0
527,5116.0
528,5121.0
529,5124.0
530,5129.0
531,5140.0
532,5164.0
533,5169.0
534,5188.0
535,5188.0
536,5188.0
537,5188.0
538,5188.0
539,5193.0
540,5193.0
541,5195.0
542,5201.0
543,5202.0
544,5212.0
545,5212.0
546,5217.0
547,5225.0
548,5229.0
549,5236.0
550,5236.0
551,5236.0
552,5240.0
553,5265.0
554,5265.0
555,5273.0
556,5295.0
557,5305.0
558,5306.0
559,5311.0
560,5332.0
561,5332.0
562,5332.0
563,5332.0
564,5332.0
565,5332.0
566,5332.0
567,5332.0
568,5332.0
569,5332.0
570,5332.0
571,5332.0
572,5332.0
573,5332.0
574,5332.0
575,5332.0
576,5332.0
577,5332.0
578,5332.0
579,5332.0
580,5332.0
581,5332.0
582,5332.0
583,5332.0
584,5332.0
585,5332.0
586,5332.0
587,5332.0
588,5332.0
589,5332.0
590,5332.0
591,5332.0
592,5332.0
593,5332.0
594,5332.0
595,5332.0
596,5332.0
597,5332.0
598,5332.0
599,5332.0
600,5332.0
601,5332.0
602,5332.0
603,5332.0
604,5332.0
605,5332.0
606,5332.0
607,5332.0
608,5332.0
609,5332.0
610,5332.0
611,5332.0
612,5332.0
613,5332.0
614,5332.0
615,5332.0
616,5332.0
617,5332.0
618,5332.0
619,5332.0
620,5332.0
621,5332.0
622,5332.0
623,5332.0
624,5332.0
625,5332.0
