,0
291,12686.0
292,12706.0
293,12718.0
294,12730.0
295,12730.0
296,12730.0
297,12730.0
298,12730.0
299,12730.0
300,12730.0
301,12730.0
302,12730.0
303,12730.0
304,12730.0
305,12730.0
306,12730.0
307,12730.0
308,12730.0
309,12730.0
310,12730.0
311,12730.0
312,12730.0
313,12730.0
314,12730.0
315,12730.0
316,12730.0
317,12730.0
318,12730.0
319,12730.0
320,12730.0
321,12730.0
322,12730.0
323,12730.0
324,12730.0
325,12730.0
326,12730.0
327,12730.0
328,12730.0
329,12730.0
330,12730.0
331,12730.0
332,12730.0
333,12730.0
334,12730.0
335,12730.0
336,12730.0
337,12730.0
338,12730.0
339,12730.0
340,12730.0
341,12730.0
342,12730.0
343,12730.0
344,12730.0
345,12730.0
346,12730.0
347,12730.0
348,12730.0
349,12730.0
350,12730.0
351,12730.0
352,12730.0
353,12730.0
354,12730.0
355,12730.0
356,12730.0
357,12730.0
358,12730.0
359,12730.0
360,12730.0
361,12730.0
362,12730.0
363,12730.0
364,12730.0
365,12730.0
366,12730.0
367,12730.0
368,12730.0
369,12730.0
370,12730.0
371,12730.0
372,12730.0
373,12730.0
374,12730.0
375,12730.0
376,12730.0
377,12730.0
378,12730.0
379,12730.0
380,12730.0
381,12730.0
382,12730.0
383,12730.0
384,12730.0
385,12730.0
386,12730.0
387,12730.0
388,12730.0
389,12730.0
390,12730.0
391,12730.0
392,12730.0
393,12730.0
394,12730.0
395,12730.0
396,12730.0
397,12730.0
398,12730.0
399,12730.0
400,12730.0
401,12730.0
402,12730.0
403,12754.0
404,12778.0
405,12802.0
406,12836.0
407,12849.0
408,12855.0
409,12898.0
410,12959.0
411,12990.0
412,13018.0
413,13114.0
414,13119.0
415,13162.0
416,13186.0
417,13186.0
418,13228.0
419,13282.0
420,13282.0
421,13306.0
422,13354.0
423,13359.0
424,13378.0
425,13474.0
426,13474.0
427,13570.0
428,13645.0
429,13690.0
430,13701.0
431,13703.0
432,13716.0
433,13730.0
434,13782.0
435,13786.0
436,13858.0
437,13877.0
