,0
409,15688.0
410,15693.0
411,15716.0
412,15724.0
413,15738.0
414,15742.0
415,15749.0
416,15755.0
417,15790.0
418,15791.0
419,15810.0
420,15825.0
421,15836.0
422,15845.0
423,15891.0
424,15937.0
425,15961.0
426,15966.0
427,16005.0
428,16012.0
429,16015.0
430,16017.0
431,16059.0
432,16062.0
433,16075.0
434,16079.0
435,16085.0
436,16117.0
437,16126.0
438,16156.0
439,16161.0
440,16162.0
441,16180.0
442,16201.0
443,16204.0
444,16205.0
445,16253.0
446,16254.0
447,16254.0
448,16261.0
449,16276.0
450,16285.0
451,16298.0
452,16306.0
453,16373.0
454,16430.0
455,16443.0
456,16452.0
457,16471.0
458,16475.0
459,16479.0
460,16516.0
461,16519.0
462,16540.0
463,16574.0
464,16574.0
465,16574.0
466,16578.0
467,16586.0
468,16665.0
469,16674.0
470,16691.0
471,16713.0
472,16733.0
473,16763.0
474,16766.0
475,16790.0
476,16815.0
477,16817.0
478,16847.0
479,16848.0
480,16850.0
481,16853.0
482,16854.0
483,16922.0
484,16938.0
485,16977.0
486,17015.0
487,17015.0
488,17023.0
489,17026.0
490,17066.0
491,17091.0
492,17091.0
493,17102.0
494,17151.0
495,17164.0
496,17188.0
497,17193.0
498,17194.0
499,17198.0
500,17223.0
501,17235.0
502,17247.0
503,17253.0
504,17257.0
505,17286.0
506,17295.0
507,17319.0
508,17328.0
509,17337.0
510,17339.0
511,17367.0
512,17367.0
513,17367.0
514,17396.0
515,17406.0
516,17408.0
517,17417.0
518,17419.0
519,17439.0
520,17441.0
521,17442.0
522,17446.0
523,17471.0
524,17484.0
525,17487.0
526,17495.0
527,17504.0
528,17507.0
